gpi_ascat,percentage_match,lon,lat,soil_cat
822979.0,98.76665022200297,-2.150136,30.085688,mixed
823013.0,99.94734070563455,2.5858862,30.087053,mixed
823034.0,99.31719428926132,-5.077159,30.087898,mixed
823089.0,97.38219895287958,-8.004182,30.090109,mixed
823102.0,99.43502824858757,4.3948855,30.090631,mixed
823123.0,99.46207638515331,-3.2681594,30.091476,mixed
823157.0,100.0,1.467863,30.092842,mixed
823178.0,98.6101919258769,-6.195182,30.093687,mixed
823233.0,93.8970588235294,-9.122205,30.095898,mixed
823246.0,99.73333333333333,3.2768626,30.09642,mixed
823267.0,99.36120789779326,-4.3861823,30.097265,mixed
823322.0,99.17695473251028,-7.3132052,30.099476,mixed
823356.0,99.43093636833937,-2.577183,30.100843,mixed
823411.0,99.07350216182829,-5.5042057,30.103054,mixed
823466.0,93.65971107544141,-8.431229,30.105265,mixed
823479.0,99.77194982896238,3.9678388,30.105787,mixed
823500.0,99.30257510729614,-3.6952062,30.106632,mixed
823555.0,99.20792079207921,-6.622229,30.108845,mixed
823623.0,100.0,2.8498156,30.111578,mixed
823644.0,99.36998854524627,-4.8132296,30.112423,mixed
823699.0,98.60197368421052,-7.740252,30.114634,mixed
823712.0,99.93823347745521,4.6588154,30.115156,mixed
823733.0,99.39698492462311,-3.0042298,30.116001,mixed
823788.0,98.71881321645314,-5.9312525,30.118212,mixed
823822.0,99.45945945945945,-1.1952302,30.11958,mixed
823843.0,92.99030574198359,-8.858275,30.120424,mixed
823856.0,99.76428992339423,3.540792,30.120947,mixed
823877.0,98.87703537338574,-4.122253,30.121792,mixed
823932.0,99.50946040644709,-7.049276,30.124002,mixed
823966.0,99.15296462381664,-2.3132534,30.12537,mixed
824000.0,99.8991935483871,2.4227688,30.126738,mixed
824021.0,99.18952618453865,-5.2402763,30.127583,mixed
824076.0,95.4192546583851,-8.167299,30.129795,mixed
824089.0,99.37428896473266,4.231768,30.130318,mixed
824110.0,99.35135135135135,-3.4312768,30.13116,mixed
824165.0,99.27344782034346,-6.3582993,30.133373,mixed
824233.0,99.94652406417113,3.1137452,30.136108,mixed
824254.0,99.02578796561605,-4.5492997,30.136953,mixed
824309.0,99.38791124713083,-7.4763227,30.139164,mixed
824322.0,99.93868792152054,4.9227448,30.139688,mixed
824343.0,99.49672873678912,-2.7403004,30.140532,mixed
824377.0,99.7372569626905,1.9957219,30.1419,mixed
824398.0,98.94409937888199,-5.667323,30.142744,mixed
824453.0,90.29202841357538,-8.594346,30.144957,mixed
824466.0,99.94239631336406,3.8047216,30.14548,mixed
824487.0,99.25053533190578,-3.8583236,30.146324,mixed
824542.0,99.05660377358491,-6.7853465,30.148537,mixed
824610.0,99.88913525498891,2.6866982,30.151272,mixed
824631.0,99.04818560380726,-4.976347,30.152117,mixed
824686.0,94.23233143785541,-7.9033694,30.15433,mixed
824699.0,99.49174078780177,4.495698,30.154852,mixed
824720.0,99.29435483870968,-3.1673472,30.155697,mixed
824754.0,100.0,1.568675,30.157064,mixed
824775.0,99.12280701754386,-6.09437,30.15791,mixed
824809.0,99.90286546867411,-1.3583477,30.159277,mixed
824830.0,91.79452968645764,-9.021393,30.160122,mixed
824843.0,99.67897271268058,3.3776746,30.160645,mixed
824864.0,99.19447640966628,-4.2853703,30.16149,mixed
824919.0,99.63072378138848,-7.2123933,30.163702,mixed
824953.0,99.28057553956835,-2.4763708,30.16507,mixed
825008.0,98.57496902106567,-5.4033937,30.167282,mixed
825063.0,91.61290322580645,-8.330417,30.169495,mixed
825076.0,99.65792474344356,4.0686507,30.170017,mixed
825097.0,99.56989247311827,-3.5943942,30.170862,mixed
825152.0,99.0728476821192,-6.5214167,30.173075,mixed
825241.0,99.42726231386025,-4.712417,30.176657,mixed
825296.0,98.56781802864364,-7.63944,30.17887,mixed
825330.0,99.64824120603015,-2.9034178,30.180237,mixed
825364.0,99.63041182682154,1.8326045,30.181606,mixed
825385.0,98.72367581365667,-5.8304405,30.182451,mixed
825440.0,89.8989898989899,-8.757463,30.184664,mixed
825453.0,99.76331360946746,3.6416042,30.185186,mixed
825474.0,99.41018766756032,-4.021441,30.186031,mixed
825529.0,98.98181818181818,-6.948464,30.188244,mixed
825563.0,99.23273657289002,-2.2124414,30.189613,mixed
825597.0,99.94897959183673,2.5235808,30.19098,mixed
825618.0,99.25742574257426,-5.1394644,30.191826,mixed
825673.0,93.13962873284908,-8.066487,30.194038,mixed
825686.0,99.27927927927928,4.3325806,30.194563,mixed
825707.0,99.35518538420204,-3.3304646,30.195408,mixed
825762.0,98.54497354497354,-6.2574873,30.19762,mixed
825796.0,99.4486215538847,-1.5214651,30.19899,mixed
825830.0,99.83991462113127,3.2145572,30.200357,mixed
825851.0,99.42759015455066,-4.4484878,30.201202,mixed
825906.0,98.92884468247895,-7.3755107,30.203415,mixed
825940.0,99.64556962025317,-2.6394882,30.204784,mixed
825995.0,99.81343283582089,-5.566511,30.206997,mixed
826050.0,88.59984697781178,-8.493534,30.209211,mixed
826063.0,99.88505747126437,3.9055336,30.209734,mixed
826084.0,99.41018766756032,-3.7575114,30.210579,mixed
826139.0,98.9788972089857,-6.684534,30.212793,mixed
826207.0,100.0,2.7875104,30.21553,mixed
826228.0,99.54022988505747,-4.8755345,30.216375,mixed
826283.0,94.05594405594405,-7.8025575,30.21859,mixed
826296.0,99.49302915082383,4.59651,30.219112,mixed
826317.0,99.59798994974874,-3.0665352,30.219957,mixed
826351.0,98.18558838776568,1.6694871,30.221327,mixed
826372.0,98.78787878787878,-5.993558,30.222172,mixed
826406.0,99.95260663507109,-1.2575356,30.22354,mixed
826427.0,91.03169251517195,-8.920581,30.224386,mixed
826440.0,99.71526195899773,3.4784868,30.224909,mixed
826461.0,99.14040114613181,-4.1845584,30.225754,mixed
826516.0,98.67503486750348,-7.1115813,30.227968,mixed
826550.0,99.01960784313725,-2.3755589,30.229338,mixed
826605.0,99.13097454996897,-5.3025813,30.23155,mixed
826660.0,93.56913183279742,-8.229605,30.233765,mixed
826673.0,99.43149516770893,4.169463,30.23429,mixed
826694.0,99.36339522546419,-3.493582,30.235134,mixed
826749.0,99.13964262078093,-6.4206047,30.237349,mixed
826838.0,99.31232091690545,-4.611605,30.24093,mixed
826893.0,98.83810999225406,-7.538628,30.243145,mixed
826927.0,99.69834087481146,-2.8026056,30.244514,mixed
826961.0,100.0,1.9334166,30.245884,mixed
826982.0,99.67866323907455,-5.7296286,30.246729,mixed
827037.0,89.08132530120481,-8.6566515,30.248943,mixed
827050.0,99.88165680473372,3.7424161,30.249466,mixed
827071.0,99.67862881628281,-3.9206288,30.250313,mixed
827126.0,99.49164851125636,-6.8476515,30.252527,mixed
827215.0,99.26017262638717,-5.038652,30.25611,mixed
827270.0,93.68770764119601,-7.965675,30.258326,mixed
827283.0,99.6845425867508,4.4333925,30.258848,mixed
827304.0,99.42975635044064,-3.2296524,30.259693,mixed
827359.0,98.67021276595744,-6.1566753,30.26191,mixed
827393.0,99.3776926759215,-1.420653,30.263277,mixed
827427.0,100.0,3.3153694,30.264647,mixed
827448.0,99.60317460317461,-4.347676,30.265493,mixed
827503.0,98.81831610044313,-7.2746983,30.267708,mixed
827537.0,99.59058341862846,-2.5386763,30.269077,mixed
827592.0,99.00682805710738,-5.4656987,30.271292,mixed
827647.0,90.31091829356471,-8.392722,30.273506,mixed
827660.0,100.0,4.0063457,30.27403,mixed
827681.0,99.57127545551982,-3.6566994,30.274876,mixed
827736.0,99.06790945406125,-6.583722,30.27709,mixed
827825.0,99.25415949512335,-4.7747226,30.280676,mixed
827880.0,95.92875318066157,-7.7017455,30.28289,mixed
827893.0,99.44717444717445,4.697322,30.283415,mixed
827914.0,99.64806435394671,-2.965723,30.28426,mixed
827969.0,98.66844207723035,-5.892746,30.286476,mixed
828003.0,100.0,-1.1567235,30.287846,mixed
828024.0,88.38568298027758,-8.819769,30.28869,mixed
828037.0,99.94107248084856,3.5792987,30.289215,mixed
828058.0,99.39593629873696,-4.0837464,30.29006,mixed
828113.0,99.43422913719944,-7.010769,30.292274,mixed
828147.0,99.01247401247402,-2.2747467,30.293646,mixed
828181.0,99.4931576279777,2.4612756,30.295015,mixed
828202.0,99.13205207687538,-5.2017694,30.29586,mixed
828236.0,99.71098265895954,-0.46574715,30.29723,mixed
828257.0,93.64951768488746,-8.128792,30.298077,mixed
828270.0,99.24154025670946,4.270275,30.2986,mixed
828291.0,99.41018766756032,-3.3927698,30.299446,mixed
828346.0,99.14021164021165,-6.3197927,30.30166,mixed
828380.0,96.90512430238458,-1.5837704,30.30303,mixed
828414.0,100.0,3.152252,30.304401,mixed
828435.0,99.0836197021764,-4.510793,30.305246,mixed
828469.0,97.54058042302017,0.22522919,30.306616,mixed
828503.0,100.0,4.9612513,30.307985,mixed
828524.0,99.79929754139488,-2.7017937,30.308832,mixed
828558.0,98.48721961398017,2.0342288,30.310202,mixed
828579.0,98.73577749683945,-5.628816,30.311049,mixed
828634.0,89.99218139171228,-8.55584,30.313263,mixed
828647.0,100.0,3.8432283,30.313787,mixed
828668.0,99.78563772775992,-3.8198168,30.314634,mixed
828723.0,99.28853754940711,-6.7468395,30.316849,mixed
828812.0,99.52153110047847,-4.93784,30.320435,mixed
828846.0,99.85625299472927,-0.20181768,30.321806,mixed
828867.0,93.2285368802902,-7.864863,30.32265,mixed
828880.0,99.55555555555556,4.5342045,30.323175,mixed
828901.0,99.49723479135244,-3.1288404,30.32402,mixed
828956.0,98.05369127516778,-6.0558634,30.326237,mixed
828990.0,99.52629085741354,-1.3198409,30.327608,mixed
829011.0,88.89659958362249,-8.982886,30.328453,mixed
829024.0,99.66722129783693,3.4161813,30.328978,mixed
829045.0,99.25330269959794,-4.246864,30.329824,mixed
829100.0,98.96296296296296,-7.1738863,30.33204,mixed
829134.0,99.2831541218638,-2.437864,30.33341,mixed
829189.0,99.01112484548825,-5.3648868,30.335627,mixed
829223.0,99.90267639902676,-0.6288645,30.336996,mixed
829244.0,92.91828793774319,-8.291909,30.337843,mixed
829257.0,99.65694682675814,4.1071577,30.338367,mixed
829278.0,99.42074776198,-3.5558872,30.339212,mixed
829333.0,99.13621262458472,-6.48291,30.341429,mixed
829422.0,99.25415949512335,-4.6739106,30.345016,mixed
829477.0,97.11538461538461,-7.600933,30.347233,mixed
829490.0,99.51189749847468,4.7981343,30.347757,mixed
829511.0,99.74861739567622,-2.8649108,30.348602,mixed
829566.0,99.93540051679587,-5.7919335,30.35082,mixed
829621.0,88.42345773038842,-8.718956,30.353037,mixed
829634.0,99.76373301831069,3.680111,30.35356,mixed
829655.0,99.3576017130621,-3.9829342,30.354406,mixed
829710.0,99.20806335493161,-6.909957,30.356623,mixed
829744.0,99.58911145351823,-2.1739347,30.357994,mixed
829778.0,99.62706446457112,2.5620878,30.359364,mixed
829799.0,98.51208927464351,-5.1009574,30.36021,mixed
829833.0,99.90684676292501,-0.36493507,30.361582,mixed
829854.0,93.67720465890183,-8.02798,30.362429,mixed
829867.0,99.4475138121547,4.371087,30.362951,mixed
829888.0,99.52506596306068,-3.2919579,30.363798,mixed
829943.0,98.67812293456709,-6.218981,30.366014,mixed
829977.0,98.3759842519685,-1.4829583,30.367386,mixed
830011.0,99.94652406417113,3.253064,30.368757,mixed
830032.0,99.60762331838565,-4.4099813,30.369602,mixed
830066.0,97.74951076320939,0.32604128,30.370974,mixed
830087.0,97.09821428571429,-7.3370037,30.37182,mixed
830121.0,99.84984984984985,-2.6009815,30.37319,mixed
830176.0,99.06542056074767,-5.528004,30.375408,mixed
830231.0,90.66951566951568,-8.455027,30.377625,mixed
830244.0,99.94259471871412,3.9440403,30.378149,mixed
830265.0,99.51768488745981,-3.7190046,30.378996,mixed
830320.0,98.55653568564554,-6.6460276,30.381212,mixed
830409.0,99.41520467836257,-4.837028,30.384802,mixed
830464.0,94.71698113207547,-7.7640505,30.387018,mixed
830477.0,99.11616161616162,4.635017,30.387543,mixed
830498.0,99.59738298943131,-3.0280282,30.38839,mixed
830553.0,98.79032258064517,-5.955051,30.390608,mixed
830587.0,99.95256166982922,-1.2190288,30.391977,mixed
830608.0,100.0,-8.882073,30.392824,mixed
830621.0,100.0,3.5169935,30.393349,mixed
830642.0,99.2156862745098,-4.1460514,30.394196,mixed
830676.0,99.02248289345063,0.58997077,30.395567,mixed
830697.0,98.5663082437276,-7.0730743,30.396414,mixed
830731.0,99.84544049459042,-2.337052,30.397785,mixed
830765.0,99.84787018255578,2.3989704,30.399155,mixed
830786.0,99.2,-5.264075,30.400002,mixed
830841.0,91.03448275862068,-8.191097,30.40222,mixed
830854.0,99.59816303099885,4.2079697,30.402744,mixed
830875.0,99.57961114030478,-3.4550753,30.403591,mixed
830930.0,99.06417112299465,-6.382098,30.40581,mixed
831019.0,99.36926605504587,-4.573098,30.409397,mixed
831074.0,97.75086505190312,-7.500121,30.411615,mixed
831087.0,99.63414634146342,4.8989463,30.41214,mixed
831108.0,99.54887218045113,-2.764099,30.412987,mixed
831163.0,98.91095451633568,-5.6911216,30.415205,mixed
831218.0,90.5775075987842,-8.618144,30.417423,mixed
831231.0,99.64932787843367,3.780923,30.417948,mixed
831252.0,99.57104557640751,-3.882122,30.418795,mixed
831307.0,98.03343166175024,-6.809145,30.421013,mixed
831341.0,99.84464008285862,-2.0731225,30.422384,mixed
831396.0,99.31761786600497,-5.0001454,30.424603,mixed
831430.0,99.95383194829178,-0.264123,30.425974,mixed
831451.0,93.56060606060606,-7.927168,30.42682,mixed
831464.0,99.36788874841972,4.4718995,30.427345,mixed
831485.0,99.43502824858757,-3.1911457,30.428192,mixed
831540.0,98.63636363636364,-6.1181684,30.43041,mixed
831574.0,98.85112494016276,-1.3821462,30.431782,mixed
831608.0,99.83660130718954,3.353876,30.433153,mixed
831629.0,99.54904171364149,-4.309169,30.434,mixed
831663.0,99.65786901270772,0.42685336,30.435371,mixed
831684.0,98.41628959276018,-7.2361917,30.436218,mixed
831718.0,99.23352069494123,-2.5001693,30.43759,mixed
831773.0,98.81840796019901,-5.427192,30.43981,mixed
831807.0,99.26614481409003,-0.69116986,30.441181,mixed
831828.0,89.95148995148995,-8.354215,30.442028,mixed
831841.0,99.8283752860412,4.0448523,30.442553,mixed
831862.0,99.4711792702274,-3.6181927,30.4434,mixed
831917.0,98.84117246080436,-6.545215,30.445618,mixed
831985.0,99.9437570303712,2.9268293,30.448362,mixed
832006.0,99.25115207373273,-4.7362156,30.44921,mixed
832061.0,93.83177570093459,-7.6632385,30.451427,mixed
832074.0,99.25280199252802,4.735829,30.451952,mixed
832095.0,99.59758551307847,-2.9272163,30.452799,mixed
832150.0,99.73262032085562,-5.854239,30.455019,mixed
832184.0,99.7622444127437,-1.1182168,30.45639,mixed
832218.0,99.70588235294117,3.6178055,30.457762,mixed
832239.0,99.39890710382514,-4.0452394,30.458609,mixed
832273.0,99.60861056751467,0.69078285,30.45998,mixed
832294.0,98.58356940509915,-6.9722624,30.460829,mixed
832328.0,98.68766404199475,-2.23624,30.4622,mixed
832383.0,98.74921826141339,-5.163263,30.464418,mixed
832417.0,99.71988795518207,-0.42724037,30.465792,mixed
832438.0,94.08369408369408,-8.090285,30.466639,mixed
832451.0,99.51485748938751,4.308782,30.467163,mixed
832472.0,99.4655264564404,-3.354263,30.46801,mixed
832527.0,98.74088800530153,-6.281286,30.47023,mixed
832595.0,99.94620763851533,3.1907587,30.472973,mixed
832616.0,99.43851768669288,-4.472286,30.473822,mixed
832650.0,97.61441090555014,0.26373598,30.475193,mixed
832684.0,99.93894993894993,4.9997582,30.476564,mixed
832705.0,99.55201592832255,-2.6632867,30.477413,mixed
832760.0,98.68995633187772,-5.5903096,30.479631,mixed
832815.0,92.01465201465201,-8.517332,30.481852,mixed
832828.0,99.88616960728514,3.881735,30.482376,mixed
832849.0,99.57058507783145,-3.78131,30.483223,mixed
832904.0,99.53775038520801,-6.7083325,30.485443,mixed
832938.0,100.0,-1.9723104,30.486814,mixed
832993.0,99.27007299270073,-4.899333,30.489035,mixed
833027.0,99.90706319702602,-0.16331089,30.490408,mixed
833048.0,93.94760614272809,-7.826356,30.491255,mixed
833082.0,99.69818913480886,-3.0903337,30.492626,mixed
833137.0,98.65410497981158,-6.0173564,30.494846,mixed
833171.0,97.78313253012048,-1.281334,30.49622,mixed
833205.0,99.88616960728514,3.4546883,30.497591,mixed
833226.0,99.60317460317461,-4.208357,30.49844,mixed
833260.0,99.85380116959064,0.52766544,30.499811,mixed
833281.0,98.09596344249809,-7.13538,30.50066,mixed
833315.0,99.44528492183561,-2.3993573,30.502031,mixed
833370.0,98.35866261398176,-5.3263803,30.504251,mixed
833404.0,99.8565965583174,-0.5903578,30.505625,mixed
833425.0,91.98047419804742,-8.253403,30.506472,mixed
833438.0,99.77051061388411,4.1456647,30.506996,mixed
833459.0,99.01093180635085,-3.5173805,30.507845,mixed
833514.0,98.38926174496645,-6.444403,30.510065,mixed
833548.0,100.0,-1.7083809,30.511436,mixed
833603.0,99.13892078071183,-4.6354036,30.513657,mixed
833637.0,99.36862554638174,0.100618586,30.51503,mixed
833692.0,99.64824120603015,-2.826404,30.51725,mixed
833747.0,99.68374446552815,-5.753427,30.51947,mixed
833781.0,97.78092540132201,-1.0174047,30.520844,mixed
833802.0,87.59689922480621,-8.6804495,30.52169,mixed
833815.0,99.76428992339423,3.7186177,30.522215,mixed
833836.0,99.51690821256038,-3.9444273,30.523064,mixed
833891.0,98.2587064676617,-6.87145,30.525284,mixed
833925.0,98.77425944841676,-2.1354277,30.526657,mixed
833980.0,99.08647990255785,-5.0624504,30.528877,mixed
834035.0,91.35987978963186,-7.9894733,30.531097,mixed
834048.0,99.56976029502151,4.409594,30.531624,mixed
834069.0,99.11642411642411,-3.253451,30.53247,mixed
834124.0,98.82736156351791,-6.180474,30.53469,mixed
834158.0,97.62140733399406,-1.4444515,30.536064,mixed
834192.0,99.94609164420486,3.291571,30.537437,mixed
834213.0,99.44382647385984,-4.3714743,30.538286,mixed
834247.0,99.42224362060665,0.36454806,30.539658,mixed
834268.0,98.80239520958084,-7.298497,30.540506,mixed
834302.0,99.75,-2.5624747,30.54188,mixed
834357.0,98.50467289719626,-5.4894977,30.5441,mixed
834391.0,100.0,-0.7534751,30.545473,mixed
834412.0,91.6366258111031,-8.41652,30.546322,mixed
834425.0,99.88603988603988,3.982547,30.546846,mixed
834446.0,99.41458222458755,-3.680498,30.547693,mixed
834501.0,99.28656361474435,-6.6075206,30.549915,mixed
834535.0,99.02439024390245,-1.8714983,30.551289,mixed
834590.0,99.09801563439567,-4.798521,30.553509,mixed
834624.0,100.0,-0.0624988,30.554882,mixed
834658.0,99.3103448275862,4.6735234,30.556255,mixed
834679.0,99.44612286002014,-2.9895215,30.557104,mixed
834734.0,98.62924281984334,-5.9165444,30.559324,mixed
834802.0,99.76971790443294,3.5555003,30.56207,mixed
834823.0,99.39024390243902,-4.107545,30.56292,mixed
834857.0,99.85556090515166,0.6284775,30.564293,mixed
834878.0,97.9498861047836,-7.0345674,30.565142,mixed
834912.0,99.8997995991984,-2.2985451,30.566515,mixed
834967.0,98.66666666666667,-5.225568,30.568735,mixed
835001.0,99.85981308411215,-0.48954567,30.570108,mixed
835022.0,90.55944055944056,-8.152591,30.570957,mixed
835035.0,99.81949458483754,4.2464767,30.571482,mixed
835056.0,99.21301154249738,-3.4165685,30.57233,mixed
835111.0,99.26958831341301,-6.343591,30.574553,mixed
835179.0,99.94594594594595,3.1284535,30.5773,mixed
835200.0,99.49181253529079,-4.5345917,30.578148,mixed
835234.0,99.95162070633769,0.20143068,30.579521,mixed
835268.0,99.63076923076923,4.937453,30.580894,mixed
835289.0,99.55312810327706,-2.7255921,30.581743,mixed
835344.0,99.00867410161091,-5.6526146,30.583963,mixed
835378.0,99.85775248933143,-0.91659254,30.585339,mixed
835412.0,99.76717112922002,3.8194299,30.586712,mixed
835433.0,99.51664876476906,-3.8436153,30.587559,mixed
835488.0,98.41269841269842,-6.770638,30.58978,mixed
835522.0,99.80363279332352,-2.0346158,30.591156,mixed
835577.0,99.33655006031363,-4.9616385,30.593378,mixed
835645.0,99.49526813880126,4.510406,30.596125,mixed
835666.0,99.38587512794268,-3.152639,30.596973,mixed
835721.0,98.89825016202204,-6.079662,30.599195,mixed
835755.0,98.68804664723032,-1.3436394,30.600569,mixed
835789.0,99.88668555240793,3.3923829,30.601942,mixed
835810.0,99.38167509836987,-4.2706623,30.60279,mixed
835865.0,98.94736842105263,-7.197685,30.605013,mixed
835899.0,99.29894842263396,-2.4616625,30.606388,mixed
835954.0,98.96404631322365,-5.388685,30.60861,mixed
835988.0,99.76110845676062,-0.65266305,30.609983,mixed
836009.0,91.62454873646209,-8.315708,30.610832,mixed
836022.0,99.82876712328768,4.0833592,30.611357,mixed
836043.0,99.11504424778761,-3.5796857,30.612206,mixed
836098.0,98.71794871794872,-6.5067086,30.614428,mixed
836132.0,100.0,-1.7706863,30.615803,mixed
836187.0,98.88693614528412,-4.697709,30.618025,mixed
836221.0,99.95213020584012,0.03831329,30.619398,mixed
836255.0,99.4478527607362,4.7743354,30.620773,mixed
836276.0,99.2450931051837,-2.8887095,30.621622,mixed
836331.0,99.03846153846153,-5.815732,30.623844,mixed
836365.0,99.37977099236642,-1.0797099,30.62522,mixed
836399.0,100.0,3.6563125,30.626593,mixed
836420.0,99.50738916256158,-4.0067325,30.627441,mixed
836454.0,99.95208433157643,0.72928965,30.628815,mixed
836475.0,98.35575485799701,-6.9337554,30.629663,mixed
836509.0,99.70845481049562,-2.1977332,30.631039,mixed
836564.0,98.69888475836431,-5.124756,30.63326,mixed
836598.0,99.58197863446354,-0.38873357,30.634636,mixed
836632.0,99.81640146878824,4.3472886,30.63601,mixed
836653.0,99.52879581151832,-3.3157563,30.636858,mixed
836708.0,99.01315789473684,-6.2427793,30.639082,mixed
836742.0,100.0,-1.5067568,30.640455,mixed
836776.0,99.94591671173607,3.2292655,30.64183,mixed
836797.0,98.88827126181212,-4.4337797,30.64268,mixed
836886.0,99.45273631840796,-2.62478,30.646276,mixed
836941.0,98.99937460913071,-5.5518026,30.6485,mixed
836975.0,99.90458015267176,-0.81578046,30.649874,mixed
837009.0,99.65928449744463,3.9202418,30.651249,mixed
837030.0,99.3576017130621,-3.742803,30.652098,mixed
837085.0,99.27536231884058,-6.669826,30.654322,mixed
837119.0,99.1412213740458,-1.9338037,30.655695,mixed
837140.0,85.53546592489569,-9.5968485,30.656544,mixed
837153.0,100.0,2.8022187,30.65707,mixed
837174.0,99.09584086799276,-4.8608265,30.657919,mixed
837208.0,99.90530303030303,-0.1248041,30.659294,mixed
837242.0,99.68294229549778,4.611218,30.660667,mixed
837263.0,99.49723479135244,-3.051827,30.661516,mixed
837318.0,98.88451443569554,-5.9788494,30.66374,mixed
837352.0,98.01163918525704,-1.2428273,30.665115,mixed
837386.0,99.77024698449168,3.493195,30.66649,mixed
837407.0,99.16573971078977,-4.16985,30.66734,mixed
837462.0,98.72408293460926,-7.096873,30.669563,mixed
837496.0,99.30452061599603,-2.3608506,30.670937,mixed
837551.0,98.43937575030012,-5.2878733,30.67316,mixed
837585.0,99.62013295346628,-0.551851,30.674536,mixed
837619.0,99.70536240424278,4.184171,30.67591,mixed
837640.0,98.90625,-3.4788737,30.67676,mixed
837695.0,98.38926174496645,-6.4058967,30.678984,mixed
837729.0,99.90272373540856,-1.6698742,30.680359,mixed
837763.0,100.0,3.066148,30.681734,mixed
837784.0,99.25671812464266,-4.596897,30.682583,mixed
837873.0,99.75222993062438,-2.7878973,30.686182,mixed
837928.0,98.80728185812931,-5.71492,30.688406,mixed
837962.0,100.0,-0.9788978,30.689781,mixed
837996.0,100.0,3.7571244,30.691156,mixed
838017.0,99.14163090128756,-3.9059205,30.692005,mixed
838051.0,100.0,0.8301017,30.69338,mixed
838072.0,97.97297297297297,-6.8329434,30.69423,mixed
838106.0,99.90305380513814,-2.096921,30.695604,mixed
838161.0,99.0985576923077,-5.023944,30.697828,mixed
838229.0,99.87714987714988,4.448101,30.700579,mixed
838250.0,99.37532535137949,-3.2149441,30.701427,mixed
838305.0,98.50948509485094,-6.141967,30.703653,mixed
838373.0,99.9437570303712,3.3300776,30.706404,mixed
838394.0,99.2769744160178,-4.3329673,30.707253,mixed
838449.0,100.0,-7.25999,30.709476,mixed
838483.0,99.40535183349851,-2.523968,30.710852,mixed
838538.0,98.65030674846626,-5.4509907,30.713078,mixed
838572.0,99.57285239677266,-0.7149683,30.714453,mixed
